,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2.814509268523361,2.823781404490157,2.8123386711580705,2.796051998883616,2.764368748881814,2.6945574672100183,2.6680209115227487,2.624525748724208,2.5822882819686663,2.5531136676119153,2.5171422054274437,2.48661669343518,2.467157551027854,2.4200717320161056,2.423703904563868
1,4.025799819135643,4.029651048214412,3.9515147385302796,3.8985156602661175,3.888818209178804,3.8221035610074408,3.777978496566645,3.7810043941302793,3.7506814974955964,3.823845564164425,3.9666049969726833,3.8369675788118824,3.7915543401914245,3.6806130605002205,3.6400943788194615
2,3.4574779918118383,3.5078749060842145,3.445378514741922,3.4080100385088983,3.3782401728384386,3.403737605254968,3.3727736553940257,3.333014027867135,3.279131961374684,3.319592130355128,3.444971180235676,3.35670593103487,3.3347253952243863,3.2466667542429843,3.197717007806602
3,2.879866831864146,2.928160798109722,2.9404979352050837,2.9012268982040976,2.8423386560172164,2.7667451587199805,2.7649248497791508,2.747560164616468,2.7512244567259376,2.7431872122951986,2.7661928702674,2.683506949535582,2.6287647883376883,2.612043359304791,2.6118951944644353
4,3.283049378011498,3.245102592783835,3.1945723075924546,3.1637758858851974,3.099737286546483,3.0338627238594618,2.962645509008193,2.9120417742839817,2.8484807030101202,2.7756544821625515,2.733428430024685,2.690602507353738,2.649760253861594,2.653907774045936,2.62138690444574
5,3.783979951759852,3.810708818272471,3.7377194123593687,3.6028649433087674,3.5736641241081992,3.5247460631106455,3.481980759401525,3.508856069306562,3.5517231165519996,3.6287762877724576,3.705168892603912,3.5069353202156432,3.447687806085533,3.3533666312942163,3.292921029670977
6,3.851745550184372,3.8933801561213626,3.8405964353950006,3.79470949151662,3.7532619724488328,3.6532543395658665,3.6398238536858654,3.5835019661565504,3.591123195189713,3.565018519104715,3.5824162727526803,3.554814118705935,3.459215472735183,3.4077362621062965,3.393489415655649
7,3.7591186219693697,3.7224688660165905,3.7402870966549173,3.7889435169523717,3.782794545305666,3.7539344795484957,3.7346434438623386,3.70252790613499,3.6913014841267544,3.794953154718862,3.896443420195231,3.7105857851846746,3.6478661891814332,3.4535506145604042,3.3920460282783544
8,4.002695188501603,3.969000776041772,3.845864294073984,3.761134131844366,3.7190072205762537,3.7092711376688183,3.672916312541467,3.683907408969214,3.665202575196631,3.615293095067859,3.6874769864952333,3.6316405850213807,3.4718125772546173,3.4067050756323938,3.33053139845578
9,3.1995155352183846,3.2663028883382297,3.289045724541808,3.3143441945807948,3.2994064883282297,3.228201769048235,3.1610937514955455,3.211614057687767,3.254135313674554,3.3439372128264933,3.3975302940909407,3.255497437280433,3.1411812316651977,3.068590104132928,3.0061420590591794
10,3.826713613513252,3.8424143160520927,3.8459176671706343,3.8578215426143787,3.840601668216128,3.785184487732155,3.69737980775251,3.72448357891305,3.794699423070805,3.8137143855150293,3.8691048966089103,3.749852094761482,3.79059232900076,3.7055632661465037,3.700026534665404
11,2.964985614910624,3.008235905672077,2.977255072735419,2.9273773422826106,2.9133479534857876,2.9393771913775906,2.954211374646766,2.92188782549427,2.8610760164267948,2.7952433413142366,2.7329364573709074,2.660704806626732,2.616390367917932,2.6236594493381737,2.623730984322778
12,3.14409728500535,3.188773835781304,3.200014716304737,3.1437824181030583,3.079175590289014,3.0501628227865316,3.0038455833019237,2.925731284456623,2.927867780961457,2.8545604805848366,2.8107658578039745,2.847032616307968,2.795410319842859,2.7856628571615927,2.803868474975006
13,3.7042321619564684,3.754712748378841,3.6736531988378833,3.5766331281515313,3.572256877313015,3.5152074924348886,3.4727469820914925,3.43773975750712,3.4535012311583433,3.454808228929194,3.4530337623964784,3.3832686340305944,3.2402250414943023,3.1934453564896454,3.1965556788463654
14,3.4506620282051985,3.458621418132503,3.4284991499428683,3.3169209416688377,3.2960147956790573,3.2585791508423565,3.2419909964127474,3.196180053194096,3.168865302441971,3.1532420979262024,3.1204147971809366,3.072497518712231,3.0101318131168506,2.927008664673693,2.838411876240777
15,3.3441833921225568,3.310822417572954,3.2777269421174196,3.2156376126832726,3.155334173669134,3.1532726703247147,3.189155690855175,3.1823999296844367,3.1018293879047185,3.006528446716876,2.9307573355600574,2.8753837644935945,2.892538075844114,2.835751032520078,2.7542619375532533
16,3.176882344015511,3.1916553493442037,3.224264388419114,3.163184942706021,3.1195070540368017,3.0918155749205196,3.0433150552628048,3.0170690202949086,3.006248733658724,3.0040076415368744,3.026250658023746,3.0498188274524334,2.9411816776104627,2.85955275895653,2.823120166170381
17,3.4274426122070665,3.4511342101004048,3.436044241344493,3.4063960098840877,3.374002793313476,3.368636898813758,3.2927509592578126,3.186231989841283,3.1504378182907224,3.1478633592960916,3.2172631108139433,3.238459510406742,3.2088444473767415,3.1425100476364913,3.0435134338535264
18,4.136362131283255,4.062794297421929,4.047461204677747,4.069360921368042,4.07570125018239,4.051552612371781,3.9785591777855345,3.9840669428889286,3.888001478241285,3.7395420137218425,3.6376308511936983,3.6437326126462484,3.6307474618065805,3.585785878169833,3.5934288044899296
19,3.2570555099603657,3.310834681949671,3.368432863888535,3.3711192523781626,3.279256450613859,3.261783479293308,3.276885244004948,3.287644696440824,3.3074040621407517,3.2830866599142587,3.207509042621286,3.147647824621295,3.054419757560314,2.9793643533193745,2.9638535265681507
20,3.362392190378642,3.35217549414976,3.3820730101306276,3.3480030056293026,3.3901557888289062,3.399860541524225,3.337664928120385,3.347462983758317,3.3182942231032717,3.305640428720656,3.324845846761103,3.2686871874818872,3.1926922683957057,3.2074831439528895,3.162608393425317
21,3.448034862636136,3.441366934386746,3.453553064114456,3.3494074576031934,3.2422687265859027,3.2386669390107383,3.2014697115370234,3.1877301419333257,3.163115472556291,3.063563171306685,3.0296571171132687,2.9178624434711957,2.8231781250224373,2.7286302978745525,2.650030276587147
22,3.0788967692296647,3.0412911197962247,2.9595044283712992,2.8587972771467656,2.8516952555329387,2.8386947205725153,2.7913851777121184,2.786538375366803,2.783500275716123,2.8620765732869047,2.859436789466396,2.7814708081179407,2.7747076916489526,2.7247873508918232,2.682700875470186
23,3.662712497039853,3.6590770361302174,3.5476851041063355,3.523272834473077,3.535866088144428,3.4637679422760788,3.395680194880124,3.4222543736257314,3.371918833553822,3.277654853120221,3.2419987452594605,3.1862805695730056,3.1030254425756696,3.0605497326333078,3.035872260650627
24,4.408228313829857,4.369224468359285,4.341659432591166,4.269029219532954,4.316749960858981,4.40739970958387,4.24502826974623,4.251672917221158,4.375682225092116,4.401469137397988,4.490451630125371,4.307835866622616,4.254291366940448,4.18322894106108,4.1119651189027016
25,3.157123762702641,3.1282483042483977,3.1011519863456214,3.1393872954798065,3.237430359432612,3.237969856757849,3.1987403111301425,3.117796449136802,3.016343571139672,2.9250832365241304,2.8135535410410064,2.791917685759189,2.8042238254604506,2.7828781434323826,2.7695395762300574
26,3.104052997794858,3.124408670519885,3.190187738945588,3.1506090792724075,3.1287228556922417,3.0763388109441823,2.993646026456529,2.938778934850985,2.9554623718158335,3.018230930935347,3.0846884787515916,3.06778463499764,3.046706925911529,2.916868928416489,2.8889656939356994
27,3.3663616049862197,3.304289618993045,3.289815264377425,3.2811226940177405,3.3040869795387633,3.2952490034111293,3.302844489236978,3.2376060003405693,3.203643132999405,3.077661682113283,3.0101940182877476,2.9510875517767774,2.811800695349985,2.7539613491678394,2.6940389794072335
28,3.1968521924573894,3.2414626877306425,3.2367638661711076,3.1894340360468925,3.1616021232406757,3.0928304437357355,3.0272118022303705,3.028708457478824,3.0148970114346367,2.9857466790799596,2.915647664625986,2.921987715552722,2.901437287802981,2.902616812065884,2.8765481590881645
29,3.344398646229077,3.3776720996735894,3.355883056574871,3.3864573173831762,3.398533149761276,3.2743866566476316,3.172346132748442,3.1700262363158007,3.1313714823548415,3.078371813473494,3.0058683864785913,2.8898936506297024,2.804956804257674,2.7813977449125193,2.7789418284618543
30,3.181759245081531,3.17558562603017,3.1685879864400843,3.11010034977644,3.0957899906080715,3.0491842131467495,3.004608354590681,2.9629718235061935,2.906810306842141,2.8679013855755318,2.8683861030126354,2.902886523299046,2.8606058964858216,2.819346081635957,2.773313172163411
31,2.70132366936006,2.7250034463274786,2.7432119727919013,2.758446752116219,2.80322811133646,2.823652259661031,2.785275113594146,2.7758508348935766,2.7266375330956185,2.631536338192359,2.5857590080801662,2.583077775555713,2.5380653542276232,2.4412403412714165,2.422312164273947
32,3.8444785717749532,3.7364203038495427,3.6169968118459033,3.549065879429418,3.5575512116679096,3.571178121728027,3.5081533836775036,3.463553000380513,3.436307265214161,3.411978058092174,3.4393500257672116,3.4473491293527005,3.383814165303427,3.233905175211211,3.1500675832487723
33,3.3791072628080236,3.384226156720763,3.326636962358322,3.3179138511567743,3.3167674989914904,3.292236702907065,3.3025363775271797,3.2377769042125184,3.217777041590189,3.139778710648374,3.085193698454031,3.023192554817282,2.9537669887550244,2.912892193383537,2.916796198969187
34,3.806681316743896,3.7346964569740853,3.658930754594179,3.6298660020078133,3.6434370232989615,3.6204701910288133,3.5683461003271826,3.546772325299347,3.511039279303664,3.4596562636155612,3.3829959590237197,3.2895347953854803,3.20544325928051,3.1468868468738314,3.1504107981246245
35,3.5156238113902925,3.536308441375533,3.5400972391162564,3.5319449974854242,3.5485490629033833,3.563469903438799,3.533700524107579,3.412891264456987,3.3799535899728066,3.3397169809091887,3.3070714633451717,3.2797211488492612,3.225440973383298,3.179297987036305,3.1330295389048493
36,2.6344168323551815,2.5963001334360865,2.5997795925577947,2.5425100348323393,2.516221727169896,2.4496462260341,2.455182903051904,2.448063151128691,2.4355245844451017,2.389487551353514,2.4164700479764107,2.403000298490608,2.335369855415235,2.312407374467815,2.261999691097406
37,3.705789962550855,3.727991940394762,3.6632775366583332,3.552970236289182,3.4565297392274807,3.410237288095201,3.355919205619974,3.3472314812565225,3.3303154685671257,3.2789183934730946,3.202829372149855,3.162868636081513,3.1150978267573346,3.089455076229585,3.04015544543881
38,3.6716920383505003,3.607925007366155,3.565979847312063,3.5093711710684796,3.5303197321789357,3.5068467487992425,3.4102399565639177,3.4120286612626938,3.3382488675816995,3.210401944977217,3.1665703345824476,3.120104164212007,3.049302751802126,2.9805204156527747,2.995616627289308
39,2.9071216603556955,2.888371044231751,2.881441617354631,2.838422865791787,2.8136683459362284,2.801469118414648,2.8369459086999185,2.8167101266595136,2.7513230215530964,2.7499700608662465,2.752444289808079,2.7421738137507585,2.6860960303037724,2.676925741978062,2.6362135846283707
