Inference for Stan model: anon_model_2a2618234cef00ff4e7128665fd75675.
4 chains, each with iter=500; warmup=250; thin=1; 
post-warmup draws per chain=250, total post-warmup draws=1000.

                        mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
ind_temporal[170,8]     0.12  9.3e-3   0.17  -0.17 6.4e-3   0.09   0.21   0.53    338   1.01
ind_temporal[171,8]     0.03  4.2e-3   0.13  -0.24  -0.05   0.03   0.11   0.28   1000    1.0
ind_temporal[172,8]      0.1  5.3e-3   0.17  -0.25-2.6e-3   0.11    0.2   0.41   1000    1.0
ind_temporal[173,8]    -0.08  5.7e-3   0.18  -0.48  -0.18  -0.06   0.03   0.28   1000    1.0
ind_temporal[174,8]     0.13  8.9e-3   0.19  -0.23   0.01   0.11   0.24   0.58    475    1.0
ind_temporal[175,8]     0.11  5.6e-3   0.18   -0.2-6.1e-3   0.08   0.21   0.52   1000    1.0
ind_temporal[176,8]     0.03  4.6e-3   0.15   -0.3  -0.07   0.03   0.13   0.29   1000    1.0
ind_temporal[177,8]    -0.45    0.02   0.49  -1.48  -0.73  -0.44  -0.13    0.5    809    1.0
ind_temporal[178,8]     0.03  6.6e-3   0.19  -0.37  -0.08   0.02   0.13   0.47    878   1.01
ind_temporal[179,8]     0.18  5.3e-3   0.17  -0.11   0.07   0.16   0.28   0.57   1000   1.01
ind_temporal[180,8]      0.1  6.7e-3   0.21  -0.29  -0.03   0.09   0.22   0.57   1000    1.0
ind_temporal[181,8]     0.31  5.9e-3   0.19  -0.04   0.17    0.3   0.43   0.69   1000    1.0
ind_temporal[182,8]     0.09  8.0e-3   0.16  -0.19-9.8e-3   0.08   0.18   0.42    383   1.01
ind_temporal[183,8]    -0.23    0.01   0.23  -0.72  -0.37  -0.22  -0.08   0.18    530    1.0
ind_temporal[184,8]    -0.03  5.7e-3   0.15  -0.35  -0.12  -0.03   0.06   0.29    728    1.0
ind_temporal[185,8]    -0.02  7.5e-3   0.22  -0.51  -0.14-5.3e-3    0.1   0.38    829   1.01
ind_temporal[186,8]     0.03  5.3e-3   0.17  -0.32  -0.06   0.04   0.14   0.34   1000    1.0
ind_temporal[187,8]      0.1  5.7e-3   0.16   -0.2-6.7e-4   0.09   0.19   0.42    751    1.0
ind_temporal[188,8]     0.06  6.0e-3   0.15  -0.24  -0.04   0.06   0.15   0.35    648    1.0
ind_temporal[189,8]    -0.14  7.0e-3   0.17  -0.52  -0.24  -0.12  -0.02   0.15    622    1.0
ind_temporal[190,8]    -0.02  4.6e-3   0.15  -0.33  -0.11  -0.02   0.07   0.25   1000    1.0
ind_temporal[191,8]     0.12  5.3e-3   0.17  -0.18   0.01    0.1   0.21   0.49   1000    1.0
ind_temporal[192,8]     0.17  5.2e-3   0.16  -0.13   0.06   0.17   0.27   0.51   1000    1.0
ind_temporal[193,8]      0.2  6.5e-3   0.16  -0.08    0.1    0.2    0.3   0.56    578   1.01
ind_temporal[194,8]     0.04  5.3e-3   0.17   -0.3  -0.05   0.04   0.14   0.37   1000    1.0
ind_temporal[195,8]    -0.35    0.01   0.35  -1.04  -0.57  -0.33  -0.11   0.33   1000    1.0
ind_temporal[196,8]     0.23  4.3e-3   0.14  -0.04   0.15   0.23   0.32   0.49   1000    1.0
ind_temporal[197,8]      0.1  5.1e-3   0.16  -0.21 4.8e-3    0.1    0.2   0.41   1000    1.0
ind_temporal[198,8]    -0.07  9.2e-3    0.2  -0.54  -0.18  -0.04   0.06   0.29    500   1.01
ind_temporal[199,8]    -0.07  7.0e-3   0.19  -0.53  -0.16  -0.05   0.05   0.28    740    1.0
ind_temporal[200,8]     0.25  5.6e-3   0.18  -0.07   0.12   0.23   0.37   0.62   1000   1.01
ind_temporal[201,8]    -0.19    0.01   0.44  -1.13  -0.47  -0.16   0.12   0.57   1000    1.0
ind_temporal[202,8]     0.18    0.01   0.23  -0.19   0.03   0.14   0.32   0.73    479    1.0
ind_temporal[203,8]     0.16  5.1e-3   0.16  -0.18   0.06   0.16   0.26   0.47   1000    1.0
ind_temporal[204,8]     0.09  5.0e-3   0.16  -0.25  -0.01   0.09   0.19    0.4   1000    1.0
ind_temporal[205,8]     0.26    0.02   0.24  -0.11   0.08   0.22   0.41   0.83    130   1.04
ind_temporal[206,8]     0.05  5.4e-3   0.15  -0.27  -0.03   0.04   0.14   0.35    770    1.0
ind_temporal[207,8]  -9.2e-3  4.6e-3   0.14  -0.29   -0.1  -0.01   0.08   0.28   1000    1.0
ind_temporal[208,8]    -0.08  5.6e-3   0.16  -0.41  -0.17  -0.07   0.02   0.24    827    1.0
ind_temporal[209,8]     0.05  5.0e-3   0.16  -0.27  -0.04   0.05   0.15   0.37   1000    1.0
ind_temporal[0,9]       0.28    0.01   0.25  -0.19   0.12   0.27   0.43   0.83    575   1.01
ind_temporal[1,9]       0.22  5.0e-3   0.16   -0.1   0.12   0.22   0.32   0.52   1000    1.0
ind_temporal[2,9]       0.07  5.5e-3   0.17  -0.31  -0.04   0.08   0.17   0.38    926    1.0
ind_temporal[3,9]       0.17  9.1e-3    0.2  -0.18   0.03   0.14   0.29   0.61    488    1.0
ind_temporal[4,9]      -0.06  6.9e-3   0.18  -0.49  -0.16  -0.06   0.05   0.27    692    1.0
ind_temporal[5,9]      -0.12    0.01   0.44  -0.98  -0.41  -0.12   0.16   0.75   1000    1.0
ind_temporal[6,9]       0.12  8.5e-3   0.19  -0.24-8.8e-4    0.1   0.21   0.59    530    1.0
ind_temporal[7,9]       0.05  4.2e-3   0.13  -0.22  -0.02   0.05   0.13   0.32   1000    1.0
ind_temporal[8,9]       0.19  5.2e-3   0.16   -0.1   0.08   0.18   0.27   0.56   1000    1.0
ind_temporal[9,9]       0.32    0.01    0.4  -0.52   0.06   0.33   0.59   1.09   1000    1.0
ind_temporal[10,9]      0.17  6.7e-3   0.17  -0.11   0.06   0.15   0.27   0.57    654    1.0
ind_temporal[11,9]    9.4e-3  5.1e-3   0.16  -0.35  -0.08   0.01    0.1   0.36   1000    1.0
ind_temporal[12,9]      0.07  5.9e-3   0.19  -0.31  -0.04   0.06   0.18   0.46   1000    1.0
ind_temporal[13,9]      0.04  6.4e-3    0.2  -0.37  -0.08   0.04   0.17   0.45   1000    1.0
ind_temporal[14,9]      0.14  4.9e-3   0.15  -0.14   0.04   0.12   0.23   0.48   1000    1.0
ind_temporal[15,9]      0.16  6.5e-3   0.19  -0.19   0.04   0.16   0.28   0.56    851    1.0
ind_temporal[16,9]      0.08  5.6e-3   0.18  -0.28  -0.03   0.08   0.19   0.44   1000    1.0
ind_temporal[17,9]      0.37  7.3e-3   0.21   0.01   0.23   0.35    0.5   0.83    817    1.0
ind_temporal[18,9]      0.12  5.4e-3   0.15  -0.17   0.02   0.11   0.21   0.48    812    1.0
ind_temporal[19,9]    5.6e-3  4.8e-3   0.15  -0.34  -0.07 2.8e-3   0.09   0.33   1000    1.0
ind_temporal[20,9]      0.12  5.7e-3   0.18  -0.25   0.01   0.12   0.23    0.5   1000    1.0
ind_temporal[21,9]      0.18  9.6e-3    0.2  -0.16   0.04   0.15    0.3   0.64    430   1.01
ind_temporal[22,9]       0.2    0.01   0.21  -0.17   0.04   0.17   0.32   0.67    438    1.0
ind_temporal[23,9]      0.08  6.1e-3   0.15  -0.17  -0.02   0.06   0.15   0.43    608    1.0
ind_temporal[24,9]    2.6e-3  5.7e-3   0.18  -0.38   -0.1 8.0e-3   0.11   0.36   1000    1.0
ind_temporal[25,9]      0.07  8.3e-3   0.17  -0.24  -0.03   0.07   0.18   0.42    426    1.0
ind_temporal[26,9]      0.11  6.4e-3    0.2  -0.31  -0.02   0.12   0.24    0.5   1000    1.0
ind_temporal[27,9]   -3.4e-3  4.3e-3   0.14  -0.28  -0.08-7.6e-3   0.07    0.3   1000    1.0
ind_temporal[28,9]      0.12    0.01   0.38  -0.63  -0.13   0.13   0.36   0.86   1000    1.0
ind_temporal[29,9]      0.13  9.6e-3   0.27  -0.44  -0.04   0.12   0.28   0.72    810    1.0
ind_temporal[30,9]      0.01  4.3e-3   0.14  -0.26  -0.06 6.5e-3   0.08    0.3   1000    1.0
ind_temporal[31,9]      0.25    0.02   0.24  -0.11   0.09   0.21   0.38   0.84    142   1.03
ind_temporal[32,9]      0.11  5.0e-3   0.16  -0.21   0.02   0.12   0.21   0.43   1000    1.0
ind_temporal[33,9]      0.34    0.01   0.26  -0.15   0.17   0.32   0.48   0.93    636   1.01
ind_temporal[34,9]      0.07  5.5e-3   0.18  -0.27  -0.04   0.06   0.17   0.43   1000    1.0
ind_temporal[35,9]      0.11  5.8e-3   0.18  -0.27-6.1e-3   0.11   0.22   0.47   1000    1.0
ind_temporal[36,9]      0.05  9.2e-3   0.24  -0.39  -0.08   0.04   0.15   0.66    676    1.0
ind_temporal[37,9]      0.02  4.9e-3   0.15  -0.27  -0.07   0.02   0.11   0.36   1000   1.01
ind_temporal[38,9]       0.1  5.5e-3   0.17  -0.24-4.8e-3    0.1   0.21   0.47    993    1.0
ind_temporal[39,9]      0.22  6.5e-3   0.21  -0.18   0.09    0.2   0.34   0.66   1000   1.01
ind_temporal[40,9]      0.05    0.01   0.45  -0.81  -0.25   0.06   0.34   0.94   1000    1.0
ind_temporal[41,9]      0.01  5.0e-3   0.16   -0.3  -0.08   0.02    0.1   0.35   1000    1.0
ind_temporal[42,9]     -0.04  8.2e-3    0.2  -0.48  -0.15  -0.02   0.08   0.31    591   1.01
ind_temporal[43,9]      0.03  6.1e-3   0.19  -0.39  -0.08   0.03   0.13   0.41   1000    1.0
ind_temporal[44,9]      0.23  7.7e-3   0.24  -0.24   0.07   0.21   0.37   0.75   1000    1.0
ind_temporal[45,9]      0.13  4.5e-3   0.14  -0.14   0.05   0.12   0.22   0.43   1000    1.0
ind_temporal[46,9]     -0.05  6.1e-3   0.17  -0.44  -0.15  -0.04   0.05   0.26    799    1.0
ind_temporal[47,9]      0.27  9.2e-3    0.2  -0.07   0.13   0.25   0.39   0.73    481    1.0
ind_temporal[48,9]       0.3  7.7e-3   0.24  -0.13   0.13   0.29   0.45   0.84   1000    1.0
ind_temporal[49,9]   -4.0e-3  7.5e-3   0.24  -0.53  -0.14 5.6e-3   0.15   0.43   1000    1.0
ind_temporal[50,9]     -0.02  6.8e-3   0.22  -0.44  -0.18  -0.02   0.12    0.4   1000    1.0
ind_temporal[51,9]      0.13  6.0e-3   0.16  -0.18   0.02   0.11   0.22   0.46    727    1.0
ind_temporal[52,9]     -0.02  5.2e-3   0.16  -0.36  -0.12  -0.01   0.09   0.32   1000    1.0
ind_temporal[53,9]      0.03  7.1e-3   0.23  -0.45   -0.1   0.04   0.18   0.46   1000    1.0
ind_temporal[54,9]      0.06  4.9e-3   0.15  -0.27  -0.02   0.07   0.16   0.37   1000    1.0
ind_temporal[55,9]      0.03  4.7e-3   0.15  -0.31  -0.05   0.03   0.12   0.31   1000    1.0
ind_temporal[56,9]      0.19    0.01   0.41  -0.67  -0.08   0.21   0.46   1.03   1000    1.0
ind_temporal[57,9]      0.13  5.7e-3   0.18  -0.21   0.01   0.11   0.24    0.5   1000    1.0
ind_temporal[58,9]       0.1  7.8e-3   0.21  -0.33  -0.03    0.1   0.23   0.48    705    1.0
ind_temporal[59,9]      0.38  7.9e-3   0.21  -0.01   0.24   0.37   0.51   0.83    719    1.0
ind_temporal[60,9]      0.06  5.0e-3   0.16  -0.26  -0.03   0.06   0.16   0.37   1000    1.0
ind_temporal[61,9]      0.06  5.8e-3   0.17  -0.23  -0.05   0.04   0.16   0.41    825    1.0
ind_temporal[62,9]      0.25  7.0e-3   0.22   -0.2   0.11   0.23   0.38   0.72   1000    1.0
ind_temporal[63,9]      0.21  5.8e-3   0.14  -0.02   0.12    0.2   0.29   0.53    570    1.0
ind_temporal[64,9]      0.18  5.1e-3   0.16  -0.13   0.08   0.17   0.28   0.51   1000    1.0
ind_temporal[65,9]      0.12  9.9e-3   0.25  -0.35  -0.05    0.1   0.27   0.63    655   1.01
ind_temporal[66,9]    9.5e-3  6.6e-3   0.21   -0.4  -0.11 3.5e-4   0.13   0.45   1000    1.0
ind_temporal[67,9]      0.19  6.0e-3   0.19  -0.18   0.08   0.18   0.31   0.63   1000    1.0
ind_temporal[68,9]   -7.5e-3  5.5e-3   0.17  -0.41   -0.1 1.8e-3    0.1   0.33   1000    1.0
ind_temporal[69,9]      0.14  7.4e-3    0.2  -0.23 9.4e-3   0.12   0.25   0.59    707    1.0
ind_temporal[70,9]      0.13  6.8e-3   0.22  -0.29-5.1e-3   0.14   0.28   0.56   1000    1.0
ind_temporal[71,9]      0.09  4.7e-3   0.15  -0.21-6.1e-3   0.09   0.18   0.37   1000    1.0
ind_temporal[72,9]       0.1  6.0e-3   0.19  -0.26  -0.02   0.09   0.22    0.5   1000    1.0
ind_temporal[73,9]      0.05  4.6e-3   0.15  -0.25  -0.04   0.04   0.13   0.39   1000    1.0
ind_temporal[74,9]      0.13    0.02   0.45   -0.8  -0.17   0.14   0.43   1.01    638    1.0
ind_temporal[75,9]      0.15  6.7e-3   0.21  -0.29   0.03   0.14   0.27   0.59   1000    1.0
ind_temporal[76,9]      0.15  5.3e-3   0.17  -0.15   0.04   0.15   0.26    0.5   1000    1.0
ind_temporal[77,9]      0.04  5.7e-3   0.15  -0.28  -0.04   0.05   0.13    0.3    685    1.0
ind_temporal[78,9]    3.9e-3  5.6e-3   0.18  -0.38   -0.1 8.5e-3    0.1   0.33   1000    1.0
ind_temporal[79,9]      0.06  5.3e-3   0.17  -0.28  -0.05   0.05   0.16    0.4   1000    1.0
ind_temporal[80,9]      0.13  7.7e-3   0.24  -0.34  -0.02   0.12   0.27    0.6   1000    1.0
ind_temporal[81,9]      0.14    0.02   0.53  -0.89  -0.22   0.16   0.46   1.23    867    1.0
ind_temporal[82,9]      0.14    0.01   0.47  -0.77  -0.17   0.13   0.45   1.09   1000    1.0
ind_temporal[83,9]      0.05  6.8e-3   0.21  -0.42  -0.08   0.07    0.2   0.44   1000    1.0
ind_temporal[84,9]      0.03  8.2e-3   0.17  -0.36  -0.07   0.03   0.13   0.38    435   1.01
ind_temporal[85,9]      -0.1  9.1e-3   0.21  -0.56  -0.21  -0.08   0.03   0.33    545    1.0
ind_temporal[86,9]      0.17  4.8e-3   0.15  -0.12   0.07   0.17   0.27   0.46   1000    1.0
ind_temporal[87,9]      0.04  6.2e-3    0.2  -0.35   -0.1   0.04   0.17    0.4    994    1.0
ind_temporal[88,9]      0.02  5.9e-3   0.19  -0.39  -0.08   0.02   0.14   0.39   1000    1.0
ind_temporal[89,9]      0.02  4.7e-3   0.15  -0.27  -0.07   0.02   0.11   0.33   1000    1.0
ind_temporal[90,9]      0.05  5.7e-3   0.18  -0.36  -0.05   0.06   0.16   0.42   1000    1.0
ind_temporal[91,9]      0.06  8.2e-3   0.19  -0.26  -0.05   0.06   0.16   0.46    537    1.0
ind_temporal[92,9]      0.17  9.7e-3   0.19  -0.19   0.05   0.16   0.29   0.59    363   1.01
ind_temporal[93,9]   -9.3e-4  5.7e-3   0.14  -0.31  -0.09 4.2e-3   0.09   0.27    624    1.0
ind_temporal[94,9]       0.2  5.4e-3   0.16  -0.12    0.1    0.2    0.3   0.53    916    1.0
ind_temporal[95,9]      0.02  6.4e-3    0.2  -0.43  -0.09   0.03   0.15   0.39   1000   1.01
ind_temporal[96,9]      0.02  7.2e-3   0.18  -0.41  -0.08   0.02   0.12   0.38    653    1.0
ind_temporal[97,9]      0.18  7.4e-3   0.16  -0.08   0.08   0.16   0.27   0.52    447    1.0
ind_temporal[98,9]      0.28  6.8e-3   0.22   -0.1   0.14   0.27    0.4   0.78   1000   1.01
ind_temporal[99,9]       0.1  5.6e-3   0.18  -0.26  -0.01   0.09   0.21   0.47   1000    1.0
ind_temporal[100,9]   5.3e-3    0.01   0.41  -0.79  -0.27-3.2e-3   0.29   0.84   1000    1.0
ind_temporal[101,9]     0.18    0.01    0.2  -0.14   0.04   0.15   0.28   0.62    238   1.01
ind_temporal[102,9]     0.19  5.4e-3   0.17  -0.11   0.08   0.18   0.29   0.57   1000    1.0
ind_temporal[103,9]     0.06    0.01   0.21  -0.32  -0.05   0.06   0.18   0.46    411   1.01
ind_temporal[104,9]    -0.11    0.01   0.44   -1.0   -0.4  -0.12   0.18   0.73   1000    1.0
ind_temporal[105,9]     0.27  5.4e-3   0.17  -0.05   0.15   0.26   0.38   0.64   1000    1.0
ind_temporal[106,9]     0.05    0.02   0.49  -0.92  -0.26   0.05   0.34   1.03    815    1.0
ind_temporal[107,9]     0.28  5.9e-3   0.19  -0.09   0.15   0.27    0.4   0.65   1000    1.0
ind_temporal[108,9]     0.15  4.3e-3   0.14  -0.11   0.06   0.14   0.23   0.42   1000    1.0
ind_temporal[109,9]     0.12  6.7e-3   0.21  -0.32-2.2e-3   0.12   0.26   0.56   1000    1.0
ind_temporal[110,9]     0.08  5.5e-3   0.15  -0.21-5.9e-3   0.07   0.16   0.41    747    1.0
ind_temporal[111,9]     0.24  6.0e-3   0.19  -0.11   0.11   0.23   0.36   0.63   1000   1.01
ind_temporal[112,9]     0.07  4.0e-3   0.13  -0.19-9.3e-3   0.07   0.15   0.32   1000    1.0
ind_temporal[113,9]     0.17  5.1e-3   0.16  -0.12   0.06   0.16   0.27   0.52   1000    1.0
ind_temporal[114,9]     0.22  6.6e-3   0.21  -0.17   0.08    0.2   0.35   0.65   1000    1.0
ind_temporal[115,9]     0.17  5.7e-3   0.18  -0.16   0.05   0.16   0.28   0.56   1000   1.01
ind_temporal[116,9]     0.06  5.1e-3   0.12  -0.18  -0.02   0.05   0.13   0.32    586   1.01
ind_temporal[117,9]    -0.11  6.1e-3   0.17  -0.51  -0.21   -0.1 3.1e-3   0.21    807   1.01
ind_temporal[118,9]    -0.06  6.9e-3   0.17  -0.43  -0.15  -0.06   0.04    0.3    630    1.0
ind_temporal[119,9]      0.3  8.3e-3   0.21  -0.07   0.16   0.28   0.42   0.77    649    1.0
ind_temporal[120,9]  -2.1e-4  5.5e-3   0.17   -0.4  -0.09   0.01   0.11   0.34   1000    1.0
ind_temporal[121,9]    -0.07  5.6e-3   0.18  -0.44  -0.18  -0.06   0.06   0.24   1000    1.0
ind_temporal[122,9]    -0.03  7.9e-3   0.22  -0.48  -0.15  -0.01    0.1   0.38    743    1.0
ind_temporal[123,9]     0.38  7.5e-3   0.21   0.02   0.25   0.37   0.51    0.8    751    1.0
ind_temporal[124,9]     0.08  6.3e-3    0.2  -0.31  -0.04   0.08    0.2   0.53    985    1.0
ind_temporal[125,9]     0.08  4.3e-3   0.14  -0.17-9.4e-3   0.07   0.17   0.37   1000    1.0
ind_temporal[126,9]     0.15  5.9e-3   0.19  -0.22   0.03   0.14   0.26   0.53   1000    1.0
ind_temporal[127,9]    -0.03  5.0e-3   0.16  -0.37  -0.12  -0.03   0.06   0.29   1000    1.0
ind_temporal[128,9]     0.07  4.8e-3   0.15  -0.23  -0.02   0.07   0.17   0.38   1000    1.0
ind_temporal[129,9]     0.03  5.8e-3   0.18  -0.34  -0.09   0.03   0.15   0.38   1000    1.0
ind_temporal[130,9]     0.17  4.4e-3   0.14  -0.09   0.07   0.16   0.26   0.49   1000    1.0
ind_temporal[131,9]   7.6e-3  8.3e-3   0.22  -0.47  -0.12   0.01   0.14   0.47    728    1.0
ind_temporal[132,9]     0.05  5.8e-3   0.18  -0.36  -0.05   0.06   0.16   0.39   1000    1.0
ind_temporal[133,9]  -4.6e-3  4.4e-3   0.14   -0.3  -0.09-5.0e-3   0.08   0.28   1000    1.0
ind_temporal[134,9]     0.04  5.4e-3   0.14  -0.23  -0.04   0.04   0.11   0.34    641   1.01
ind_temporal[135,9]     0.06  6.1e-3   0.15  -0.21  -0.03   0.05   0.15   0.38    579    1.0
ind_temporal[136,9]     0.21  5.6e-3   0.18  -0.11   0.09   0.19   0.31   0.62   1000   1.01
ind_temporal[137,9]     0.11  5.2e-3   0.17  -0.22-1.2e-4    0.1    0.2   0.45   1000    1.0
ind_temporal[138,9]     0.11  5.5e-3   0.15   -0.2   0.02    0.1   0.21   0.44    775    1.0
ind_temporal[139,9]     0.03  4.8e-3   0.15  -0.28  -0.06   0.02   0.12   0.37   1000    1.0
ind_temporal[140,9]     0.25  6.6e-3   0.17  -0.05   0.14   0.24   0.35   0.59    625   1.01
ind_temporal[141,9]     0.06  6.2e-3    0.2  -0.34  -0.06   0.05   0.17    0.5   1000    1.0
ind_temporal[142,9]     0.11  4.8e-3   0.15  -0.22   0.03   0.11   0.19    0.4   1000    1.0
ind_temporal[143,9]     0.02  5.9e-3   0.19  -0.34   -0.1   0.02   0.14   0.38   1000    1.0
ind_temporal[144,9]     0.21    0.02    0.4  -0.56  -0.02   0.18   0.43   1.05    654   1.01
ind_temporal[145,9]     0.17  6.8e-3    0.2  -0.25   0.05   0.17   0.29   0.61    865    1.0
ind_temporal[146,9]     0.19  7.2e-3   0.21   -0.2   0.05   0.18   0.31   0.68    854    1.0
ind_temporal[147,9]     0.13  6.5e-3   0.21  -0.26-2.7e-3   0.13   0.25   0.58   1000    1.0
ind_temporal[148,9]     0.17  5.8e-3   0.18  -0.17   0.05   0.17   0.29   0.55   1000    1.0
ind_temporal[149,9]     0.18  6.4e-3   0.18  -0.14   0.06   0.17    0.3   0.59    815    1.0
ind_temporal[150,9]     0.03  7.2e-3   0.17  -0.31  -0.08   0.02   0.12   0.39    570    1.0
ind_temporal[151,9]    -0.06 10.0e-3   0.19  -0.53  -0.16  -0.04   0.07   0.28    370   1.01
ind_temporal[152,9]     0.02  5.9e-3   0.15   -0.3  -0.07   0.02   0.12   0.34    689    1.0
ind_temporal[153,9]     0.05  6.4e-3    0.2  -0.41  -0.06   0.05   0.18   0.46   1000    1.0
ind_temporal[154,9]     0.19    0.01   0.22  -0.21   0.06   0.16   0.31   0.73    460    1.0
ind_temporal[155,9]     -0.1    0.02   0.42  -0.88  -0.36  -0.09   0.15   0.75    666    1.0
ind_temporal[156,9]     0.05  5.9e-3   0.19  -0.32  -0.07   0.05   0.17   0.42   1000    1.0
ind_temporal[157,9]      0.1  4.5e-3   0.14  -0.18   0.01    0.1    0.2   0.39   1000    1.0
ind_temporal[158,9]     0.09  8.2e-3   0.26   -0.4  -0.07   0.08   0.24   0.63   1000    1.0
ind_temporal[159,9]   4.4e-3  5.6e-3   0.18  -0.36   -0.1 3.0e-3   0.11   0.36   1000    1.0
ind_temporal[160,9]     0.11  6.4e-3   0.17  -0.23 8.8e-3   0.11   0.22   0.46    699    1.0
ind_temporal[161,9]     0.23  6.4e-3    0.2  -0.12   0.09   0.21   0.35   0.67   1000    1.0
ind_temporal[162,9]     0.13  5.8e-3   0.17   -0.2   0.02   0.12   0.23   0.48    880    1.0
ind_temporal[163,9]   9.9e-3  4.4e-3   0.13  -0.28  -0.06   0.01   0.09   0.27    951    1.0
ind_temporal[164,9]     0.18  4.9e-3   0.16  -0.11   0.08   0.17   0.27   0.52   1000    1.0
ind_temporal[165,9]    -0.05  7.7e-3   0.19  -0.47  -0.17  -0.05   0.06   0.29    599    1.0
ind_temporal[166,9]     0.13  5.7e-3   0.18  -0.21   0.01    0.1   0.22   0.53   1000    1.0
ind_temporal[167,9]    -0.06  7.7e-3   0.21  -0.52  -0.17  -0.04   0.07   0.33    745    1.0
ind_temporal[168,9]      0.1  5.1e-3   0.16  -0.19-5.7e-3   0.09    0.2   0.43   1000    1.0
ind_temporal[169,9]     0.16  9.3e-3    0.2  -0.19   0.02   0.14   0.28    0.6    447   1.01
ind_temporal[170,9]      0.1  5.3e-3   0.17   -0.2  -0.02   0.08   0.19   0.46   1000    1.0
ind_temporal[171,9]     0.09  4.4e-3   0.14  -0.18-3.5e-3   0.07   0.17   0.38   1000    1.0
ind_temporal[172,9]     0.13  5.3e-3   0.17  -0.23   0.04   0.14   0.24   0.45   1000    1.0
ind_temporal[173,9]    -0.05  5.8e-3   0.18  -0.44  -0.16  -0.04   0.07   0.31   1000    1.0
ind_temporal[174,9]     0.16  9.9e-3   0.19  -0.16   0.02   0.13   0.27   0.61    374   1.01
ind_temporal[175,9]     0.11  5.6e-3   0.18  -0.21-6.9e-3   0.08   0.22   0.51   1000    1.0
ind_temporal[176,9]     0.13  4.4e-3   0.14  -0.16   0.04   0.13   0.23   0.41   1000    1.0
ind_temporal[177,9]   2.2e-3    0.02   0.48  -1.01  -0.27   0.02   0.29   0.89    809    1.0
ind_temporal[178,9]     0.05  6.1e-3   0.19  -0.36  -0.07   0.04   0.16   0.47   1000    1.0
ind_temporal[179,9]     0.21  5.4e-3   0.17  -0.08    0.1   0.19    0.3   0.59   1000   1.01
ind_temporal[180,9]     0.12  6.6e-3   0.21  -0.26  -0.02    0.1   0.23   0.57    997    1.0
ind_temporal[181,9]     0.37  6.4e-3   0.19   0.02   0.24   0.35    0.5   0.75    882    1.0
ind_temporal[182,9]     0.12    0.01   0.16  -0.14   0.01    0.1   0.21   0.48    254   1.01
ind_temporal[183,9]     0.01  7.8e-3   0.22  -0.42  -0.13   0.01   0.15   0.47    785    1.0
ind_temporal[184,9]    -0.03  6.2e-3   0.16  -0.36  -0.12  -0.03   0.05   0.29    653    1.0
ind_temporal[185,9]    -0.01  7.2e-3   0.22  -0.49  -0.14 1.2e-4   0.13   0.39    900   1.01
ind_temporal[186,9]      0.1  5.2e-3   0.17  -0.24-6.7e-3    0.1    0.2   0.44   1000    1.0
ind_temporal[187,9]     0.12  5.1e-3   0.16  -0.19   0.03   0.12   0.22   0.45   1000    1.0
ind_temporal[188,9]     0.15  6.1e-3   0.15  -0.13   0.05   0.15   0.24   0.45    602    1.0
ind_temporal[189,9]    -0.02  5.0e-3   0.16  -0.36  -0.11  -0.02   0.07   0.27   1000    1.0
ind_temporal[190,9]    -0.01  4.9e-3   0.15  -0.35   -0.1-7.8e-3   0.09   0.28   1000    1.0
ind_temporal[191,9]     0.14  5.4e-3   0.17  -0.17   0.03   0.12   0.23   0.51   1000   1.01
ind_temporal[192,9]     0.17  5.0e-3   0.16  -0.12   0.07   0.17   0.28   0.49   1000    1.0
ind_temporal[193,9]      0.2  4.7e-3   0.15  -0.08   0.09   0.19   0.29   0.53   1000    1.0
ind_temporal[194,9]     0.09  5.3e-3   0.17  -0.22  -0.01   0.08   0.19   0.44   1000   1.01
ind_temporal[195,9]     0.21    0.01   0.33  -0.45-9.3e-3   0.21   0.43   0.88   1000    1.0
ind_temporal[196,9]     0.32  4.3e-3   0.13   0.06   0.23   0.31    0.4   0.58   1000    1.0
ind_temporal[197,9]     0.07  5.2e-3   0.16  -0.27  -0.02   0.07   0.17   0.39   1000    1.0
ind_temporal[198,9]  -2.2e-3  5.9e-3   0.19  -0.41  -0.12-1.9e-5   0.12   0.35   1000    1.0
ind_temporal[199,9]    -0.02  6.6e-3   0.19  -0.43  -0.13-8.1e-3   0.09   0.32    820    1.0
ind_temporal[200,9]     0.28  5.8e-3   0.18  -0.04   0.15   0.27   0.38   0.67   1000   1.01
ind_temporal[201,9]     0.29    0.01   0.43  -0.63-5.6e-3   0.32   0.59   1.08   1000    1.0
ind_temporal[202,9]     0.17  8.3e-3   0.22  -0.21   0.02   0.14   0.31    0.7    728    1.0
ind_temporal[203,9]      0.2  5.3e-3   0.17  -0.14   0.09    0.2   0.31   0.53   1000    1.0
ind_temporal[204,9]     0.18  5.0e-3   0.16  -0.11   0.07   0.18   0.27   0.52   1000    1.0
ind_temporal[205,9]      0.3    0.02   0.25  -0.08   0.11   0.26   0.45   0.89    104   1.05
ind_temporal[206,9]     0.07  5.8e-3   0.15  -0.21  -0.02   0.06   0.16   0.39    715    1.0
ind_temporal[207,9]  -3.7e-4  4.7e-3   0.15  -0.29  -0.09 4.3e-4    0.1   0.28   1000    1.0
