,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2.2831271884021467,2.305282238965631,2.320308666955176,2.303495803090849,2.3181247044920905,2.407328524254936,2.446310138701133,2.461861256259964,2.50813466581369,2.5588591573408386,2.5978142496177226,2.6612506583800126,2.692064199294056,2.6929301218421484,2.6889288483576053
1,3.516595573956852,3.501374191326655,3.5292706871082498,3.501796731996796,3.5081209876867834,3.5432011953246048,3.602399604390743,3.6204078150398,3.650323131766756,3.7346044928787183,3.7810184819326853,3.8307091398069844,3.8174883152887347,3.8810998180990626,3.8961190574358153
2,3.22769801832681,3.208432393246149,3.1849324339395997,3.148330738385342,3.1337055838941357,3.110204682980371,3.152840863132762,3.2430282235383525,3.3075855958046554,3.2982069990736935,3.33635728149593,3.3665483351233028,3.4369903623587166,3.432610389042807,3.434535194280664
3,2.7001250518540756,2.7131203335731096,2.729715865486938,2.724848989875069,2.7401234348245382,2.7718249921255547,2.775157534013932,2.8066935598195872,2.802827889477548,2.859918951819926,2.8986376066132657,2.8869168410731394,2.9291642964464506,2.972797722134829,2.9903803918635874
4,2.6919013262591753,2.680399274699375,2.659047393084274,2.627324405881312,2.598499097187221,2.5879588799104973,2.593116199641956,2.582549278222667,2.5986897727710137,2.6379717659197985,2.675124543222875,2.6759217691200043,2.662143723033803,2.6386135872666228,2.6361618178448674
5,4.217974398230163,3.539850689743573,3.1037784475076595,3.0713426144703666,2.8190811797591784,3.383438839109515,3.395487400469977,3.297032041608441,3.545380398856533,4.098576675415956,4.018589917026183,3.3967723509832912,3.4018910661321233,3.475416580583346,2.994645212880412
6,3.4384726181953624,3.476057595355499,3.3965439665411115,3.384764309602309,3.37144907043754,3.4372116589053663,3.4894782508513233,3.479553226494357,3.5181296340026407,3.545918423579491,3.53947868295175,3.487196373162455,3.5227397292174207,3.614194788086154,3.6832675415888585
7,3.754963334918613,3.7173321980450242,3.694823244072955,3.6947953605129005,3.7137548155059665,3.739726041477751,3.7830546027807004,3.799517916290929,3.8034305433689717,3.809539706367307,3.8507175992036635,3.8526744898923715,3.8737675219266468,3.8869509729887755,3.878773123472934
8,3.456117054861394,3.4513245170355646,3.446077544353882,3.4590957896558985,3.501639657901511,3.540152505979201,3.5436811544502893,3.5450102397017833,3.589695202212082,3.652962330151593,3.655540140114094,3.6144609583935003,3.5877089751517897,3.6170656865266326,3.675169487391314
9,3.5745338357396124,3.157591263894556,2.9381913360317085,2.7313504297692917,2.454055137359166,2.8964858821295487,3.0089479651057394,3.1859205985697763,3.3231892866786676,3.8783780374638734,3.8039788111262043,3.3235217448800727,3.2225880893377523,2.8289848352196003,2.5969452595674243
10,3.333555178004327,3.358707030459045,3.339336531550378,3.3414578293554604,3.3689498489224396,3.41609109220536,3.479192889978763,3.5056299528415096,3.5144912816470324,3.5159307902448056,3.5017210059144723,3.4893888957152894,3.47157847334729,3.410008106240619,3.3797372988773247
11,2.8829333822274603,2.862300132844352,2.827219967240694,2.804639613510171,2.7969392205188353,2.8025013015426525,2.8042681826578466,2.8293760730779196,2.858257302244499,2.8842498575201065,2.902060062871437,2.9150890227104327,2.915019336645738,2.9212147128512376,2.9176405058232318
12,3.0406728273129624,3.0215906760498483,2.99608803032639,2.9699382182171137,2.951468195758285,2.978078290522298,3.055774516197473,3.075754123539028,3.098368185863688,3.0956277818027793,3.1054950469173717,3.0455301370414896,3.0084768803149675,2.944753536026173,2.9433500215168094
13,3.6887288937352887,3.677830459331585,3.5613783379516595,3.468995991550229,3.482790961430128,3.5417724608858294,3.6048879042501705,3.70901027880571,3.6884105181999973,3.7236867032553813,3.747048659981645,3.65256304126552,3.758553835175787,3.865835306767027,3.9468654422883556
14,3.37138581599391,3.359333293455733,3.33412516164957,3.3146963468117625,3.3566357998124827,3.426087623218003,3.4587162932386977,3.467035345015874,3.5031372164822887,3.513985397294051,3.517253087752961,3.5175156583708995,3.5102591800764946,3.496085659223075,3.5174613464660007
15,3.179724924848297,3.1524433464112316,3.1111587510890404,3.1090812405427855,3.1478452276509263,3.1762307547217934,3.2191962945091728,3.2310658402118784,3.267509100585779,3.3271899941301237,3.286830908672319,3.29300908627846,3.321595152568803,3.390492156392942,3.4824411787602525
16,3.0502080706095374,3.0275184821879546,3.0129602499691512,3.0067774249618897,3.0607364914762876,3.094936460275713,3.1302953495170387,3.1153873584980896,3.1368170403608993,3.1239905696486403,3.1785028891626506,3.179558528336614,3.1829972174409913,3.2033131707458304,3.2748659314964788
17,3.005168123293879,3.038162089907856,3.1004997565535075,3.19872240040406,3.268620873753529,3.3038289174048954,3.26832509313199,3.2375288843888224,3.2905356060613133,3.3818018293215153,3.445694285582784,3.4578294233993976,3.4735224822420663,3.494945215176714,3.523502049723038
18,3.8359137029710046,3.828180702895849,3.80040489127715,3.754210002320352,3.7890291171626616,3.822448940385838,3.8563438143847275,3.8843104042838474,3.941277551575942,3.9510859391155497,3.9625372439738897,3.928129047090233,3.8943156333041764,3.903665765835329,3.9674888309404026
19,3.121247289543699,3.1020488397573143,3.0914999115896262,3.1062780758788135,3.1205540239647824,3.12478405991878,3.134718555824585,3.1280747409528042,3.1178425190000056,3.119877477071383,3.128088087860813,3.147676691848132,3.149406451240278,3.166952277618905,3.1560015742845775
20,3.473985153056543,3.405100119748443,3.322846698877714,3.3137880373323116,3.3449837173615555,3.3163144180155273,3.378768417750157,3.3899894839312035,3.4912317078821937,3.6039845462008313,3.619191258207718,3.594560509509269,3.5665124235499563,3.585584792757223,3.577460121653617
21,3.114411906391217,3.1190211393583365,3.0914549961930424,3.0708275955473554,3.064378158204167,3.103045505932572,3.155206540574408,3.188724684764073,3.2984273151020576,3.3023234157819874,3.2679265199891643,3.1899566153605035,3.1965853438961696,3.22182137413949,3.2682731699902487
22,2.265733537780777,2.2558214293296506,2.26074861278505,2.2751831227894286,2.3085087156572333,2.34496176866464,2.353542458128338,2.382289825646992,2.4234004647693004,2.471294654795955,2.483514459190817,2.500074274151297,2.5189811196958574,2.4879836679144827,2.476755830487632
23,3.4126501824660043,3.4510920057169736,3.4477054078285105,3.4653682758370024,3.455696388492063,3.4509616014357913,3.4698988111148874,3.47815497769297,3.471098827530302,3.496527144153525,3.511295334529794,3.466165359205582,3.4586021550358432,3.4812057000825205,3.4797116170489497
24,4.251383343497031,4.165098177596984,4.019217775717244,4.0466062856279335,4.110193778986235,4.1599049264637475,4.170902775327571,4.128678619455188,4.2272268228704055,4.2579112742458305,4.258763017498292,4.276609782097635,4.311568660271839,4.392151546047564,4.512866251066607
25,3.0792451509738554,3.0919026832094327,3.0615730412985647,3.075741647025468,3.102959222873925,3.148474846988337,3.1686935202838153,3.155326075798414,3.14184807335664,3.1557802684890524,3.1620141816195675,3.1875091375085836,3.197800687422834,3.1947252843479537,3.209796006320594
26,3.0503978791395916,2.987915191974811,2.9367492496183782,2.9046855101542435,2.9386453431102795,2.926381627271952,2.96944809223692,3.0325296198009535,3.062471211872978,3.153045615472806,3.206419516730742,3.229870284858137,3.2968936414582166,3.3491210898056485,3.361205918240589
27,3.1323364591215825,3.13990745442671,3.1264044848021735,3.105310207098752,3.1113578472304444,3.1023042346190115,3.099363514371604,3.1121289293722025,3.122629030474863,3.136177426671136,3.1199049914573784,3.104148457522717,3.098903200191744,3.1035957477255987,3.103549138600623
28,3.8444433010518453,3.475730553193839,2.969859386693652,2.9429921296474224,2.934849837499051,2.99235375687026,3.1811268715959873,3.191722344410072,3.3381953516478506,3.954419025773261,3.8377988416011624,3.3727288964630655,3.2443054567966003,3.2039014757515885,2.9151820841930745
29,2.9034132724656025,2.8398778894978634,2.62979896121878,2.560145875593364,2.6389328545073667,2.748761223273585,2.7962453564817107,2.7756275419766374,2.9185932116517748,3.0260870068390173,2.909741502821217,3.000936650059748,3.049067869378203,3.009075462282318,3.1902702649248122
30,2.9286998192801432,2.923779665785992,2.9239547015143947,2.8943036211651054,2.9114946350986197,2.922552668540015,2.924415905541822,2.9261697149363717,2.9401441469859693,2.9531344676404725,2.9397114115287826,2.938307594420163,2.924050745332859,2.9133548234057067,2.9268651135680015
31,2.4767116856566926,2.509509288721427,2.5059627972702776,2.477995540207626,2.475843841859667,2.518303595267779,2.582835036928695,2.5933072250769316,2.656930079095935,2.7394368630138572,2.7283040029642764,2.672758596039226,2.6682648801193487,2.7186416134334235,2.750963320618985
